action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18575608,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)c3c(c2[nH]1)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.51', 'le': '0.31', 'lle': '0.88', 'sei': '10.46'}",CHEMBL4226526,,CHEMBL4226526,8.27,0,http://www.openphacts.org/units/Nanomolar,3084479,=,1,1,=,,IC50,nM,,5.4,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,5.4
,,18575609,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3F)c3c(c2[nH]1)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.91', 'le': '0.31', 'lle': '1.09', 'sei': '10.73'}",CHEMBL4226545,,CHEMBL4226545,8.48,0,http://www.openphacts.org/units/Nanomolar,3084480,=,1,1,=,,IC50,nM,,3.3,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,3.3
,,18575610,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(C(F)F)ccc3F)c3c(c2[nH]1)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.54', 'le': '0.30', 'lle': '0.69', 'sei': '10.12'}",CHEMBL4226413,,CHEMBL4226413,8.00,0,http://www.openphacts.org/units/Nanomolar,3084481,=,1,1,=,,IC50,nM,,10.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,10.0
,,18575611,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(C4CC4)ccc3F)c3c(c2[nH]1)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.84', 'le': '0.30', 'lle': '0.75', 'sei': '10.12'}",CHEMBL4224767,,CHEMBL4224767,8.00,0,http://www.openphacts.org/units/Nanomolar,3084482,=,1,1,=,,IC50,nM,,10.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,10.0
,,18575612,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cn3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.06', 'le': '0.31', 'lle': '1.09', 'sei': '8.78'}",CHEMBL4229061,,CHEMBL4229061,8.08,0,http://www.openphacts.org/units/Nanomolar,3084483,=,1,1,=,,IC50,nM,,8.4,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,8.4
,,18575613,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cn3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '14.62', 'le': '0.29', 'lle': '1.12', 'sei': '8.27'}",CHEMBL4228221,,CHEMBL4228221,7.60,0,http://www.openphacts.org/units/Nanomolar,3084484,=,1,1,=,,IC50,nM,,25.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,25.0
,,18575614,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c2[nH]1)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '14.53', 'le': '0.28', 'lle': '0.84', 'sei': '8.15'}",CHEMBL4227894,,CHEMBL4227894,7.50,0,http://www.openphacts.org/units/Nanomolar,3084485,=,1,1,=,,IC50,nM,,32.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,32.0
,,18575615,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c3c(c21)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.91', 'le': '0.31', 'lle': '1.39', 'sei': '12.44'}",CHEMBL3961834,,CHEMBL3961834,8.48,1,http://www.openphacts.org/units/Nanomolar,3084486,=,1,1,=,,IC50,nM,,3.3,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,3.3
,,18575616,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)c3c(c21)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.47', 'le': '0.30', 'lle': '1.15', 'sei': '12.09'}",CHEMBL4228430,,CHEMBL4228430,8.24,0,http://www.openphacts.org/units/Nanomolar,3084487,=,1,1,=,,IC50,nM,,5.7,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,5.7
,,18575617,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C4CC4)cc3)c3c(c21)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '16.46', 'le': '0.32', 'lle': '1.36', 'sei': '12.19'}",CHEMBL4225160,,CHEMBL4225160,8.31,0,http://www.openphacts.org/units/Nanomolar,3084488,=,1,1,=,,IC50,nM,,4.9,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,4.9
,,18575618,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)c2cc3nc(Nc4c(F)cccc4Cl)n(C)c3c3c2OC(C)(C)C3)c(F)c1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.69', 'le': '0.30', 'lle': '1.28', 'sei': '11.43'}",CHEMBL4227388,,CHEMBL4227388,7.80,0,http://www.openphacts.org/units/Nanomolar,3084489,=,1,1,=,,IC50,nM,,16.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,16.0
,,18575619,[],CHEMBL4221859,Inhibition of recombinant human mPGES1 expressed in CHO cells assessed as reduction in PGE2 production using PGH2 as substrate incubated for 10 mins followed by substrate addition measured for 1 min,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c21)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '14.84', 'le': '0.29', 'lle': '1.43', 'sei': '9.77'}",CHEMBL4225710,,CHEMBL4225710,7.92,0,http://www.openphacts.org/units/Nanomolar,3084490,=,1,1,=,,IC50,nM,,12.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,12.0
,,18575620,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3c(F)cccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.54', 'le': '0.31', 'lle': '0.96', 'sei': '9.90'}",CHEMBL4226878,,CHEMBL4226878,7.82,0,http://www.openphacts.org/units/Nanomolar,3084468,=,1,1,=,,IC50,nM,,15.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,15.0
,,18575621,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3ccccc3C(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.47', 'le': '0.31', 'lle': '0.68', 'sei': '10.48'}",CHEMBL4225008,,CHEMBL4225008,8.28,0,http://www.openphacts.org/units/Nanomolar,3084469,=,1,1,=,,IC50,nM,,5.2,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,5.2
,,18575622,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3ccccc3C(F)(F)F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.44', 'le': '0.30', 'lle': '0.93', 'sei': '10.14'}",CHEMBL4224733,,CHEMBL4224733,8.01,0,http://www.openphacts.org/units/Nanomolar,3084470,=,1,1,=,,IC50,nM,,9.7,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,9.7
,,18575623,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3cc(C(F)(F)F)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '14.93', 'le': '0.30', 'lle': '0.80', 'sei': '10.14'}",CHEMBL4228804,,CHEMBL4228804,8.02,0,http://www.openphacts.org/units/Nanomolar,3084471,=,1,1,=,,IC50,nM,,9.6,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,9.6
,,18575624,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3cc(C(F)F)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.80', 'le': '0.31', 'lle': '1.06', 'sei': '10.38'}",CHEMBL4226379,,CHEMBL4226379,8.20,0,http://www.openphacts.org/units/Nanomolar,3084472,=,1,1,=,,IC50,nM,,6.3,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,6.3
,,18575625,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '16.15', 'le': '0.31', 'lle': '1.14', 'sei': '10.40'}",CHEMBL4225183,,CHEMBL4225183,8.22,0,http://www.openphacts.org/units/Nanomolar,3084473,=,1,1,=,,IC50,nM,,6.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,6.0
,,18575626,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '16.17', 'le': '0.32', 'lle': '0.89', 'sei': '10.75'}",CHEMBL4226536,,CHEMBL4226536,8.49,0,http://www.openphacts.org/units/Nanomolar,3084474,=,1,1,=,,IC50,nM,,3.2,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,3.2
,,18575627,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '14.93', 'le': '0.30', 'lle': '0.80', 'sei': '10.14'}",CHEMBL4227545,,CHEMBL4227545,8.02,0,http://www.openphacts.org/units/Nanomolar,3084475,=,1,1,=,,IC50,nM,,9.6,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,9.6
,,18575628,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(F)(F)F)ccc1NC(=O)c1cc2nc(Nc3c(F)cccc3Cl)[nH]c2c2c1OC(C)(C)C2,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.43', 'le': '0.30', 'lle': '0.83', 'sei': '10.40'}",CHEMBL4227610,,CHEMBL4227610,8.22,0,http://www.openphacts.org/units/Nanomolar,3084476,=,1,1,=,,IC50,nM,,6.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,6.0
,,18575629,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '14.63', 'le': '0.29', 'lle': '0.63', 'sei': '9.94'}",CHEMBL4224969,,CHEMBL4224969,7.85,0,http://www.openphacts.org/units/Nanomolar,3084477,=,1,1,=,,IC50,nM,,14.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,14.0
,,18575630,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c3c(c2[nH]1)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.46', 'le': '0.30', 'lle': '0.71', 'sei': '10.07'}",CHEMBL4225834,,CHEMBL4225834,7.96,0,http://www.openphacts.org/units/Nanomolar,3084478,=,1,1,=,,IC50,nM,,11.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,11.0
,,18575631,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)c3c(c2[nH]1)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.01', 'le': '0.30', 'lle': '0.61', 'sei': '10.12'}",CHEMBL4226526,,CHEMBL4226526,8.00,0,http://www.openphacts.org/units/Nanomolar,3084479,=,1,1,=,,IC50,nM,,10.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,10.0
,,18575632,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3F)c3c(c2[nH]1)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '14.12', 'le': '0.28', 'lle': '0.13', 'sei': '9.52'}",CHEMBL4226545,,CHEMBL4226545,7.52,0,http://www.openphacts.org/units/Nanomolar,3084480,=,1,1,=,,IC50,nM,,30.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,30.0
,,18575633,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cn3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.64', 'le': '0.32', 'lle': '1.40', 'sei': '9.12'}",CHEMBL4229061,,CHEMBL4229061,8.39,0,http://www.openphacts.org/units/Nanomolar,3084483,=,1,1,=,,IC50,nM,,4.1,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,4.1
,,18575634,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cn3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.11', 'le': '0.30', 'lle': '1.37', 'sei': '8.54'}",CHEMBL4228221,,CHEMBL4228221,7.85,0,http://www.openphacts.org/units/Nanomolar,3084484,=,1,1,=,,IC50,nM,,14.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,14.0
,,18575635,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c2[nH]1)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '14.67', 'le': '0.29', 'lle': '0.92', 'sei': '8.23'}",CHEMBL4227894,,CHEMBL4227894,7.57,0,http://www.openphacts.org/units/Nanomolar,3084485,=,1,1,=,,IC50,nM,,27.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,27.0
,,18575636,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c3c(c21)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '16.11', 'le': '0.32', 'lle': '1.50', 'sei': '12.59'}",CHEMBL3961834,,CHEMBL3961834,8.59,0,http://www.openphacts.org/units/Nanomolar,3084486,=,1,1,=,,IC50,nM,,2.6,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,2.6
,,18575637,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)c3c(c21)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.99', 'le': '0.31', 'lle': '1.43', 'sei': '12.50'}",CHEMBL4228430,,CHEMBL4228430,8.52,0,http://www.openphacts.org/units/Nanomolar,3084487,=,1,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,3.0
,,18575638,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C4CC4)cc3)c3c(c21)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '16.57', 'le': '0.32', 'lle': '1.42', 'sei': '12.27'}",CHEMBL4225160,,CHEMBL4225160,8.37,0,http://www.openphacts.org/units/Nanomolar,3084488,=,1,1,=,,IC50,nM,,4.3,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,4.3
,,18575639,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)c2cc3nc(Nc4c(F)cccc4Cl)n(C)c3c3c2OC(C)(C)C3)c(F)c1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '17.12', 'le': '0.33', 'lle': '1.99', 'sei': '12.48'}",CHEMBL4227388,,CHEMBL4227388,8.51,0,http://www.openphacts.org/units/Nanomolar,3084489,=,1,1,=,,IC50,nM,,3.1,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,3.1
,,18575640,[],CHEMBL4221860,Inhibition of mPGES1 in human A549 cells assessed as reduction in IL-1beta-induced PGE2 production preincubated for 30 mins followed by incubation with IL-1beta for 16 to 20 hrs measured after 10 mins by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c21)CC(C)(C)O3,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '15.73', 'le': '0.31', 'lle': '1.91', 'sei': '10.36'}",CHEMBL4225710,,CHEMBL4225710,8.40,0,http://www.openphacts.org/units/Nanomolar,3084490,=,1,1,=,,IC50,nM,,4.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,4.0
,,18575641,[],CHEMBL4221861,Inhibition of mPGES1 in human whole blood assessed as reduction in LPS-induced PGE2 production measured after 20 to 24 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)Cc2c(c(C(=O)Nc3c(F)cccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,,,CHEMBL4219124,Bioorg Med Chem Lett,2018,"{'bei': '12.28', 'le': '0.25', 'lle': '-0.68', 'sei': '7.82'}",CHEMBL4226878,,CHEMBL4226878,6.18,0,http://www.openphacts.org/units/Nanomolar,3084468,=,1,1,=,,IC50,nM,,661.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,661.0
